doc_id,sentence_id,product_a,product_b,comparative_terms,relationship_types,risk_terms,study_context,matched_terms,context_rule_hits,direction_type,product_a_role,product_b_role,direction_triggers,narrative_type,narrative_subtype,narrative_confidence,claim_strength,risk_posture,section,narrative_invariant_ok,narrative_invariant_reason,sentiment_label,sentiment_score,sentiment_model,sentiment_inference_ts,created_at
med:pmid:36443599,med:pmid:36443599:sec:introduction:sent:2,enalapril,sacubitril_valsartan,versus,,,real-world,"{""comparative_terms"": [""versus""], ""study_context"": [""real-world""], ""real_world_terms"": [""real-world""]}","[""comparative_terms"", ""study_context"", ""real_world_terms""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36443599,med:pmid:36443599:sec:methods:sent:4,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36443599,med:pmid:36443599:sec:methods:sent:5,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""]}","[""comparative_terms""]",,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36443599,med:pmid:36443599:sec:results:sent:6,enalapril,sacubitril_valsartan,versus,,risk,,"{""comparative_terms"": [""versus""], ""risk_terms"": [""risk""]}","[""comparative_terms"", ""risk_terms""]",,,,,comparative,comparative_efficacy,0.39999999999999997,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36443599,med:pmid:36443599:sec:results:sent:7,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36443599,med:pmid:36443599:sec:title:sent:0,enalapril,sacubitril_valsartan,versus,,,real-world,"{""comparative_terms"": [""versus""], ""study_context"": [""real-world""], ""real_world_terms"": [""real-world""]}","[""comparative_terms"", ""study_context"", ""real_world_terms""]",,,,,,,,,,title,,,POS,2.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36633029,med:pmid:36633029:sec:abstract:sent:4,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""four pillars""]}","[""relationship:combination""]",,,,,,,,,,abstract,,,POS,2.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36530836,med:pmid:36530836:sec:abstract:sent:1,enalapril,sacubitril_valsartan,,,,trial,"{""study_context"": [""trial""], ""endpoint_terms"": [""hba1c""], ""claim_strength_terms"": {""suggestive"": [""post hoc""]}}","[""study_context"", ""endpoint_terms"", ""claim_strength:suggestive""]",alternative,disfavored,favored,"[""preferred_over""]",,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36440034,med:pmid:36440034:sec:methods:sent:10,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36440034,med:pmid:36440034:sec:methods:sent:11,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36440034,med:pmid:36440034:sec:results:sent:16,enalapril,sacubitril_valsartan,similar to,,,,"{""comparative_terms"": [""similar to""]}","[""comparative_terms""]",,,,,,,,,,results,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36348348,med:pmid:36348348:sec:conclusion:sent:10,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,conclusion,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36348348,med:pmid:36348348:sec:results:sent:8,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.39999999999999997,,,results,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36333668,med:pmid:36333668:sec:conclusion:sent:14,enalapril,sacubitril_valsartan,superior,,,,"{""comparative_terms"": [""superior""]}","[""comparative_terms""]",alternative,disfavored,favored,"[""preferred_over""]",comparative,comparative_efficacy,0.6,,,conclusion,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36333668,med:pmid:36333668:sec:results:sent:11,enalapril,sacubitril_valsartan,,,,cohort,"{""study_context"": [""cohort""]}","[""study_context""]",,,,,evidence,clinical_context,0.7,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:35022763,med:pmid:35022763:sec:introduction:sent:1,enalapril,sacubitril_valsartan,,,"risk, safety",,"{""risk_terms"": [""risk"", ""safety""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35022763,med:pmid:35022763:sec:results:sent:7,enalapril,sacubitril_valsartan,compared with,,risk,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,results,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:36353496,med:pmid:36353496:sec:abstract:sent:10,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,,,abstract,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36353496,med:pmid:36353496:sec:abstract:sent:14,enalapril,sacubitril_valsartan,compared with,,safety,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""safety""]}","[""comparative_terms"", ""risk_terms""]",,,,,,,,,,abstract,,,POS,2.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36266969,med:pmid:36266969:sec:results:sent:13,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
ppr:doi:10.22541/au.166607824.44692296/v1,ppr:doi:10.22541/au.166607824.44692296/v1:sec:abstract:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.625816+00:00,2026-01-08 18:35:30
med:pmid:36252108,med:pmid:36252108:sec:results:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36304540,med:pmid:36304540:sec:results:sent:10,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEG,-3.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36304540,med:pmid:36304540:sec:results:sent:9,enalapril,sacubitril_valsartan,"compared with, no significant difference",,,,"{""comparative_terms"": [""compared with"", ""no significant difference""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:36125061,med:pmid:36125061:sec:abstract:sent:1,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36125061,med:pmid:36125061:sec:abstract:sent:10,enalapril,sacubitril_valsartan,"compared with, vs",,,,"{""comparative_terms"": [""compared with"", ""vs""]}","[""comparative_terms""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36125061,med:pmid:36125061:sec:abstract:sent:5,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36125061,med:pmid:36125061:sec:abstract:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:37143752,med:pmid:37143752:sec:conclusion:sent:13,enalapril,sacubitril_valsartan,"associated with better outcomes, compared to",,,,"{""comparative_terms"": [""associated with better outcomes"", ""compared to""]}","[""comparative_terms""]",,,,,,,,,,conclusion,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.541025+00:00,2026-01-08 18:35:30
med:pmid:37143752,med:pmid:37143752:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.541025+00:00,2026-01-08 18:35:30
med:pmid:37143752,med:pmid:37143752:sec:methods:sent:3,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""]}","[""comparative_terms""]",,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.541025+00:00,2026-01-08 18:35:30
med:pmid:37143752,med:pmid:37143752:sec:title:sent:0,enalapril,sacubitril_valsartan,compared with,,,"review, systematic review","{""comparative_terms"": [""compared with""], ""study_context"": [""review"", ""systematic review""]}","[""comparative_terms"", ""study_context""]",,,,,,,,,,title,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.541025+00:00,2026-01-08 18:35:30
med:pmid:36125514,med:pmid:36125514:sec:abstract:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36196235,med:pmid:36196235:sec:abstract:sent:11,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""], ""claim_strength_terms"": {""confirmatory"": [""significant reduction""]}}","[""comparative_terms"", ""claim_strength:confirmatory""]",,,,,,,,,,abstract,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36196235,med:pmid:36196235:sec:abstract:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36196235,med:pmid:36196235:sec:abstract:sent:9,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""], ""claim_strength_terms"": {""confirmatory"": [""significant reduction""]}}","[""comparative_terms"", ""claim_strength:confirmatory""]",,,,,,,,,,abstract,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36132549,med:pmid:36132549:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36133814,med:pmid:36133814:sec:abstract:sent:9,enalapril,sacubitril_valsartan,"compared to, similar to",,,,"{""comparative_terms"": [""compared to"", ""similar to""]}","[""comparative_terms""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36128010,med:pmid:36128010:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,"compared to, no significant difference",,,,"{""comparative_terms"": [""compared to"", ""no significant difference""]}","[""comparative_terms""]",,,,,,,,,,conclusion,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36128010,med:pmid:36128010:sec:methods:sent:6,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36128010,med:pmid:36128010:sec:results:sent:10,enalapril,sacubitril_valsartan,no significant difference,,,,"{""comparative_terms"": [""no significant difference""]}","[""comparative_terms""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35999128,med:pmid:35999128:sec:results:sent:6,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""acei/arb/arni""]}","[""relationship:combination""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36016688,med:pmid:36016688:sec:methods:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35990986,med:pmid:35990986:sec:methods:sent:5,enalapril,sacubitril_valsartan,,,risk,,"{""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,methods,,,NEG,-2.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35990986,med:pmid:35990986:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35990986,med:pmid:35990986:sec:results:sent:9,enalapril,sacubitril_valsartan,compared with,,risk,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,results,,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35990952,med:pmid:35990952:sec:conclusion:sent:11,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,,,,,,conclusion,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35990952,med:pmid:35990952:sec:results:sent:7,enalapril,sacubitril_valsartan,"no significant difference, superior",,,meta-analysis,"{""comparative_terms"": [""no significant difference"", ""superior""], ""study_context"": [""meta-analysis""], ""claim_strength_terms"": {""confirmatory"": [""statistically significant""]}}","[""comparative_terms"", ""study_context"", ""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.39999999999999997,confirmatory,,results,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35902033,med:pmid:35902033:sec:results:sent:10,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""gdmt""]}","[""relationship:combination""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35902033,med:pmid:35902033:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35859597,med:pmid:35859597:sec:abstract:sent:1,enalapril,sacubitril_valsartan,,,,,"{""claim_strength_terms"": {""suggestive"": [""greater reduction""]}}","[""claim_strength:suggestive""]",,,,,,,,,,abstract,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35874853,med:pmid:35874853:sec:abstract:sent:9,enalapril,sacubitril_valsartan,"compared with, vs",,,,"{""comparative_terms"": [""compared with"", ""vs""]}","[""comparative_terms""]",,,,,,,,,,abstract,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35874853,med:pmid:35874853:sec:title:sent:0,enalapril,sacubitril_valsartan,versus,,,,"{""comparative_terms"": [""versus""]}","[""comparative_terms""]",,,,,,,,,,title,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35761118,med:pmid:35761118:sec:results:sent:8,enalapril,sacubitril_valsartan,compared with,,risk,randomised,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""risk""], ""study_context"": [""randomised""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""comparative_terms"", ""risk_terms"", ""study_context"", ""risk_posture:acknowledgment""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,-0.5,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35689603,med:pmid:35689603:sec:results:sent:5,enalapril,sacubitril_valsartan,,,,,,,switch,switch_destination,switch_source,"[""switch_from""]",evidence,real_world,0.7,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35717169,med:pmid:35717169:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared with,,,trial,"{""comparative_terms"": [""compared with""], ""study_context"": [""trial""], ""endpoint_terms"": [""hba1c""]}","[""comparative_terms"", ""study_context"", ""endpoint_terms""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35717169,med:pmid:35717169:sec:results:sent:8,enalapril,sacubitril_valsartan,compared with,,,,"{""comparative_terms"": [""compared with""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.39999999999999997,,,results,1,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35712811,med:pmid:35712811:sec:introduction:sent:4,enalapril,sacubitril_valsartan,compared with,,tolerability,,"{""comparative_terms"": [""compared with""], ""risk_terms"": [""tolerability""]}","[""comparative_terms"", ""risk_terms""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35712811,med:pmid:35712811:sec:results:sent:6,enalapril,sacubitril_valsartan,,,,,"{""line_of_therapy_terms"": [""first-line"", ""first-line therapy""]}","[""line_of_therapy_terms""]",,,,,positioning,line_of_therapy,0.83,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35702942,med:pmid:35702942:sec:introduction:sent:1,enalapril,sacubitril_valsartan,superior,,,,"{""comparative_terms"": [""superior""]}","[""comparative_terms""]",alternative,disfavored,favored,"[""preferred_over""]",,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:10,enalapril,sacubitril_valsartan,,,risk,,"{""risk_terms"": [""risk""], ""risk_posture_terms"": {""acknowledgment"": [""risk of""]}}","[""risk_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:11,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:8,enalapril,sacubitril_valsartan,better than,,,,"{""comparative_terms"": [""better than""]}","[""comparative_terms""]",alternative,favored,disfavored,"[""preferred_over""]",,,,,,abstract,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35709921,med:pmid:35709921:sec:abstract:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:5,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35690600,med:pmid:35690600:sec:abstract:sent:6,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35736368,med:pmid:35736368:sec:abstract:sent:1,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35736368,med:pmid:35736368:sec:abstract:sent:4,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""], ""risk_posture_terms"": {""acknowledgment"": [""increased incidence""]}}","[""comparative_terms"", ""risk_posture:acknowledgment""]",,,,,,,,,,abstract,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35560696,med:pmid:35560696:sec:results:sent:3,enalapril,sacubitril_valsartan,,,,"randomized, trial","{""study_context"": [""randomized"", ""trial""]}","[""study_context""]",,,,,evidence,clinical_trial,0.7,confirmatory,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35621872,med:pmid:35621872:sec:abstract:sent:4,enalapril,sacubitril_valsartan,,,,,"{""line_of_therapy_terms"": [""first-line""]}","[""line_of_therapy_terms""]",,,,,,,,,,abstract,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:36713022,med:pmid:36713022:sec:results:sent:9,enalapril,sacubitril_valsartan,,combination,,,"{""combination"": [""acei/arb/arni""]}","[""relationship:combination""]",,,,,,,,,,results,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.516751+00:00,2026-01-08 18:35:30
med:pmid:35525261,med:pmid:35525261:sec:introduction:sent:1,enalapril,sacubitril_valsartan,compared to,,,,"{""comparative_terms"": [""compared to""]}","[""comparative_terms""]",,,,,,,,,,introduction,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35525261,med:pmid:35525261:sec:results:sent:3,enalapril,sacubitril_valsartan,,,,cohort,"{""study_context"": [""cohort""]}","[""study_context""]",,,,,evidence,clinical_context,0.7,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35525261,med:pmid:35525261:sec:results:sent:4,enalapril,sacubitril_valsartan,,,risk,,"{""risk_terms"": [""risk""]}","[""risk_terms""]",,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35525261,med:pmid:35525261:sec:results:sent:6,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""]}","[""comparative_terms""]",,,,,evidence,real_world,0.7,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35525261,med:pmid:35525261:sec:results:sent:7,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""]}","[""comparative_terms""]",,,,,comparative,comparative_efficacy,0.6,,,results,1,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35525261,med:pmid:35525261:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35525261,med:pmid:35525261:sec:title:sent:0,enalapril,sacubitril_valsartan,vs,,,,"{""comparative_terms"": [""vs""]}","[""comparative_terms""]",,,,,,,,,,title,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.500723+00:00,2026-01-08 18:35:30
med:pmid:35501544,med:pmid:35501544:sec:abstract:sent:3,enalapril,sacubitril_valsartan,compared to,combination,,enrollment,"{""comparative_terms"": [""compared to""], ""combination"": [""acei/arb/arni"", ""gdmt""], ""study_context"": [""enrollment""], ""claim_strength_terms"": {""suggestive"": [""secondary endpoints""]}}","[""comparative_terms"", ""relationship:combination"", ""study_context"", ""claim_strength:suggestive""]",,,,,,,,,,abstract,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35483448,med:pmid:35483448:sec:conclusion:sent:12,enalapril,sacubitril_valsartan,compared to,,safety,,"{""comparative_terms"": [""compared to""], ""risk_terms"": [""safety""]}","[""comparative_terms"", ""risk_terms""]",,,,,,,,,,conclusion,,,POS,3.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35483448,med:pmid:35483448:sec:introduction:sent:1,enalapril,sacubitril_valsartan,,,safety,,"{""risk_terms"": [""safety""]}","[""risk_terms""]",,,,,,,,,,introduction,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35483448,med:pmid:35483448:sec:methods:sent:3,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,methods,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35483448,med:pmid:35483448:sec:results:sent:10,enalapril,sacubitril_valsartan,,,,,"{""claim_strength_terms"": {""confirmatory"": [""p value""]}}","[""claim_strength:confirmatory""]",,,,,comparative,comparative_efficacy,0.8,confirmatory,,results,1,,NEG,-1.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35483448,med:pmid:35483448:sec:results:sent:7,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35483448,med:pmid:35483448:sec:results:sent:8,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35483448,med:pmid:35483448:sec:results:sent:9,enalapril,sacubitril_valsartan,,,,,,,,,,,,,,,,results,,,POS,1.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
med:pmid:35483448,med:pmid:35483448:sec:title:sent:0,enalapril,sacubitril_valsartan,vs,,safety,observational,"{""comparative_terms"": [""vs""], ""risk_terms"": [""safety""], ""study_context"": [""observational""], ""real_world_terms"": [""observational"", ""observational study""]}","[""comparative_terms"", ""risk_terms"", ""study_context"", ""real_world_terms""]",,,,,,,,,,title,,,NEU,0.0,lexicon_v1,2026-01-08T18:51:51.484658+00:00,2026-01-08 18:35:30
