doc_id,recency_weight,study_type,study_type_weight,combined_weight,computed_at
med:pmid:40148532,0.5820351075331078,other,1.0,0.5820351075331078,2026-01-07 21:06:22
med:pmid:40143135,0.5539951324279989,other,1.0,0.5539951324279989,2026-01-07 21:06:22
med:pmid:40141815,0.5678420700120314,review,0.9,0.5110578630108282,2026-01-07 21:06:22
med:pmid:40135302,0.5571603057538894,case report,0.7,0.39001221402772257,2026-01-07 21:06:22
med:pmid:40130400,0.5529440754958925,randomized controlled trial,1.6,0.884710520793428,2026-01-07 21:06:22
med:pmid:40126675,0.577630640800186,other,1.0,0.577630640800186,2026-01-07 21:06:22
med:pmid:40121417,0.5754409220549955,other,1.0,0.5754409220549955,2026-01-07 21:06:22
med:pmid:40121212,0.5754409220549955,other,1.0,0.5754409220549955,2026-01-07 21:06:22
med:pmid:40111443,0.5732595042340365,other,1.0,0.5732595042340365,2026-01-07 21:06:22
med:pmid:40100325,0.5710863558696406,other,1.0,0.5710863558696406,2026-01-07 21:06:22
med:pmid:40098294,0.5529440754958925,other,1.0,0.5529440754958925,2026-01-07 21:06:22
med:pmid:40096906,0.5678420700120314,other,1.0,0.5678420700120314,2026-01-07 21:06:22
med:pmid:40094246,0.5529440754958925,other,1.0,0.5529440754958925,2026-01-07 21:06:22
med:pmid:40067533,0.5635450070435759,other,1.0,0.5635450070435759,2026-01-07 21:06:22
med:pmid:40063943,0.5624758317899755,other,1.0,0.5624758317899755,2026-01-07 21:06:22
med:pmid:40063170,0.5624758317899755,other,1.0,0.5624758317899755,2026-01-07 21:06:22
med:pmid:40055617,0.5592804614793954,observational study,1.2,0.6711365537752744,2026-01-07 21:06:22
med:pmid:40026147,0.5550481872487227,other,1.0,0.5550481872487227,2026-01-07 21:06:22
med:pmid:40020999,0.5498028541626522,other,1.0,0.5498028541626522,2026-01-07 21:06:22
med:pmid:40009346,0.5498028541626522,other,1.0,0.5498028541626522,2026-01-07 21:06:22
med:pmid:39975880,0.522322840951098,review,0.9,0.4700905568559883,2026-01-07 21:06:22
med:pmid:39970741,0.5415132309451143,other,1.0,0.5415132309451143,2026-01-07 21:06:22
med:pmid:39968788,0.542542559697216,randomized controlled trial,1.6,0.8680680955155456,2026-01-07 21:06:22
med:pmid:39943810,0.5353781393716205,review,0.9,0.4818403254344584,2026-01-07 21:06:22
med:pmid:39939202,0.5343624031823536,other,1.0,0.5343624031823536,2026-01-07 21:06:22
med:pmid:39912884,0.5529440754958925,other,1.0,0.5529440754958925,2026-01-07 21:06:22
med:pmid:39832528,0.5105545385574677,other,1.0,0.5105545385574677,2026-01-07 21:06:22
med:pmid:39826298,0.5095858984818458,other,1.0,0.5095858984818458,2026-01-07 21:06:22
med:pmid:39809925,0.5076541280469453,other,1.0,0.5076541280469453,2026-01-07 21:06:22
med:pmid:39783801,0.5019026442691725,observational study,1.2,0.602283173123007,2026-01-07 21:06:22
med:pmid:39776087,0.5,review,0.9,0.45,2026-01-07 21:06:22
med:pmid:39714458,0.5028566797257031,other,1.0,0.5028566797257031,2026-01-07 21:06:22
med:pmid:39657776,0.5529440754958925,randomized controlled trial,1.6,0.884710520793428,2026-01-07 21:06:22
agr:hash:58d267db4727,0.524310430071085,other,1.0,0.524310430071085,2026-01-07 21:06:22
agr:hash:8629f46874c8,0.524310430071085,other,1.0,0.524310430071085,2026-01-07 21:06:22
med:pmid:40115097,0.5446070906811961,other,1.0,0.5446070906811961,2026-01-07 21:06:22
med:pmid:40103839,0.5193555758631001,other,1.0,0.5193555758631001,2026-01-07 21:06:22
med:pmid:40095627,0.5518950126619467,other,1.0,0.5518950126619467,2026-01-07 21:06:22
agr:hash:debf2124d618,0.524310430071085,other,1.0,0.524310430071085,2026-01-07 21:06:22
med:pmid:39997205,0.5363958063105059,other,1.0,0.5363958063105059,2026-01-07 21:06:22
med:pmid:39994912,0.524310430071085,other,1.0,0.524310430071085,2026-01-07 21:06:22
med:pmid:39988342,0.5466794778012666,other,1.0,0.5466794778012666,2026-01-07 21:06:22
med:pmid:39987117,0.5456423003584522,other,1.0,0.5456423003584522,2026-01-07 21:06:22
med:pmid:39967093,0.4990513843257973,other,1.0,0.4990513843257973,2026-01-07 21:06:22
med:pmid:39967078,0.5105545385574677,other,1.0,0.5105545385574677,2026-01-07 21:06:22
med:pmid:39951312,0.530318692764066,other,1.0,0.530318692764066,2026-01-07 21:06:22
med:pmid:39947425,0.5343624031823536,other,1.0,0.5343624031823536,2026-01-07 21:06:22
med:pmid:39942857,0.5293125555155086,other,1.0,0.5293125555155086,2026-01-07 21:06:22
med:pmid:39936911,0.5353781393716205,other,1.0,0.5353781393716205,2026-01-07 21:06:22
med:pmid:39927493,0.5363958063105059,other,1.0,0.5363958063105059,2026-01-07 21:06:22
med:pmid:39923094,0.5313267425162138,other,1.0,0.5313267425162138,2026-01-07 21:06:22
med:pmid:39922597,0.5313267425162138,observational study,1.2,0.6375920910194566,2026-01-07 21:06:22
med:pmid:39920748,0.530318692764066,other,1.0,0.530318692764066,2026-01-07 21:06:22
med:pmid:39916346,0.5343624031823536,other,1.0,0.5343624031823536,2026-01-07 21:06:22
med:pmid:39913081,0.5293125555155086,other,1.0,0.5293125555155086,2026-01-07 21:06:22
med:pmid:39901880,0.524310430071085,case report,0.7,0.3670173010497595,2026-01-07 21:06:22
med:pmid:39899838,0.5263055825411692,randomized controlled trial,1.6,0.8420889320658708,2026-01-07 21:06:22
med:pmid:39899295,0.5263055825411692,other,1.0,0.5263055825411692,2026-01-07 21:06:22
med:pmid:39898668,0.5263055825411692,other,1.0,0.5263055825411692,2026-01-07 21:06:22
med:pmid:39895626,0.5263055825411692,other,1.0,0.5263055825411692,2026-01-07 21:06:22
med:pmid:39889435,0.522322840951098,other,1.0,0.522322840951098,2026-01-07 21:06:22
med:pmid:39826050,0.5105545385574677,review,0.9,0.4594990847017209,2026-01-07 21:06:22
med:pmid:41480356,0.9609050283063585,other,1.0,0.9609050283063585,2026-01-07 21:06:22
med:pmid:41458085,0.9518242546846472,case report,0.7,0.6662769782792529,2026-01-07 21:06:22
med:pmid:41437992,0.9446214619130648,other,1.0,0.9446214619130648,2026-01-07 21:06:22
med:pmid:41425988,0.9392551595698544,review,0.9,0.845329643612869,2026-01-07 21:06:22
med:pmid:41417371,0.9572623687862274,other,1.0,0.9572623687862274,2026-01-07 21:06:22
med:pmid:41377695,0.9446214619130648,other,1.0,0.9446214619130648,2026-01-07 21:06:22
med:pmid:41341616,0.921586686727474,other,1.0,0.921586686727474,2026-01-07 21:06:22
med:pmid:41321783,0.494335233912211,review,0.9,0.4449017105209899,2026-01-07 21:06:22
med:pmid:41244947,0.8957052022048388,other,1.0,0.8957052022048388,2026-01-07 21:06:22
med:pmid:41221449,0.8722053386067754,other,1.0,0.8722053386067754,2026-01-07 21:06:22
med:pmid:41212840,0.8957052022048388,other,1.0,0.8957052022048388,2026-01-07 21:06:22
med:pmid:41211055,0.494335233912211,case report,0.7,0.3460346637385477,2026-01-07 21:06:22
med:pmid:41199864,0.865605050499667,review,0.9,0.7790445454497003,2026-01-07 21:06:22
med:pmid:41189626,0.8606876326787932,other,1.0,0.8606876326787932,2026-01-07 21:06:22
med:pmid:41179976,0.8722053386067754,other,1.0,0.8722053386067754,2026-01-07 21:06:22
med:pmid:41179560,0.854174503150167,other,1.0,0.854174503150167,2026-01-07 21:06:22
med:pmid:41164788,0.8672504251932615,other,1.0,0.8672504251932615,2026-01-07 21:06:22
med:pmid:41134841,0.8672504251932615,other,1.0,0.8672504251932615,2026-01-07 21:06:22
med:pmid:41126807,0.7379749932627773,other,1.0,0.7379749932627773,2026-01-07 21:06:22
med:pmid:41113201,0.8317642455525093,case report,0.7,0.5822349718867564,2026-01-07 21:06:22
med:pmid:41113014,0.8053407458618299,other,1.0,0.8053407458618299,2026-01-07 21:06:22
med:pmid:41103407,0.8301861963513644,review,0.9,0.7471675767162279,2026-01-07 21:06:23
med:pmid:41091778,0.8525539365057819,observational study,1.2,1.0230647238069384,2026-01-07 21:06:23
med:pmid:41089765,0.8381064955829005,review,0.9,0.7542958460246105,2026-01-07 21:06:23
med:pmid:41080832,0.6114943012520145,other,1.0,0.6114943012520145,2026-01-07 21:06:23
med:pmid:41079748,0.8223407457700268,review,0.9,0.7401066711930241,2026-01-07 21:06:23
med:pmid:41079724,0.8207805751280809,other,1.0,0.8207805751280809,2026-01-07 21:06:23
med:pmid:41079587,0.8223407457700268,other,1.0,0.8223407457700268,2026-01-07 21:06:23
med:pmid:41079061,0.842894899250724,observational study,1.2,1.0114738791008688,2026-01-07 21:06:23
med:pmid:41070090,0.8192233644907857,other,1.0,0.8192233644907857,2026-01-07 21:06:23
med:pmid:41048398,0.8270390740421484,other,1.0,0.8270390740421484,2026-01-07 21:06:23
med:pmid:41025690,0.494335233912211,case report,0.7,0.3460346637385477,2026-01-07 21:06:23
agr:hash:5f78298f85e5,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:23
med:pmid:40910148,0.7665428551971142,review,0.9,0.6898885696774028,2026-01-07 21:06:23
med:pmid:40906769,0.7886921817767578,other,1.0,0.7886921817767578,2026-01-07 21:06:23
med:pmid:40896701,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:23
med:pmid:40873622,0.7549853461707969,other,1.0,0.7549853461707969,2026-01-07 21:06:23
med:pmid:40822236,0.749272103450531,observational study,1.2,0.8991265241406371,2026-01-07 21:06:23
med:pmid:40799265,0.7535529643044551,case report,0.7,0.5274870750131185,2026-01-07 21:06:23
med:pmid:40792246,0.6957844437053398,other,1.0,0.6957844437053398,2026-01-07 21:06:23
med:pmid:40791946,0.7337826293421476,other,1.0,0.7337826293421476,2026-01-07 21:06:23
med:pmid:40766946,0.7254692154331355,other,1.0,0.7254692154331355,2026-01-07 21:06:23
med:pmid:40756993,0.7199793317752973,review,0.9,0.6479813985977676,2026-01-07 21:06:23
med:pmid:40741340,0.7186133644168492,review,0.9,0.6467520279751643,2026-01-07 21:06:23
med:pmid:40727001,0.7282298351235453,other,1.0,0.7282298351235453,2026-01-07 21:06:23
med:pmid:40720474,0.7337826293421476,other,1.0,0.7337826293421476,2026-01-07 21:06:23
med:pmid:40672618,0.676244302153604,other,1.0,0.676244302153604,2026-01-07 21:06:23
med:pmid:40672602,0.676244302153604,other,1.0,0.676244302153604,2026-01-07 21:06:23
med:pmid:40662133,0.6957844437053398,other,1.0,0.6957844437053398,2026-01-07 21:06:23
med:pmid:40575771,0.6724026242651086,other,1.0,0.6724026242651086,2026-01-07 21:06:23
med:pmid:40562013,0.6892091206123461,other,1.0,0.6892091206123461,2026-01-07 21:06:23
med:pmid:40547506,0.664784617098554,case report,0.7,0.46534923196898775,2026-01-07 21:06:23
med:pmid:40546339,0.6736807525075832,case report,0.7,0.4715765267553082,2026-01-07 21:06:23
med:pmid:40510475,0.6547613624813055,other,1.0,0.6547613624813055,2026-01-07 21:06:23
med:pmid:40463763,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:23
med:pmid:40416927,0.6436657288820934,other,1.0,0.6436657288820934,2026-01-07 21:06:23
med:pmid:40416808,0.6303594232074805,other,1.0,0.6303594232074805,2026-01-07 21:06:23
med:pmid:40408441,0.6473432225577482,observational study,1.2,0.7768118670692978,2026-01-07 21:06:23
med:pmid:40401484,0.6461150627027339,other,1.0,0.6461150627027339,2026-01-07 21:06:23
med:pmid:40385032,0.6022745285304433,other,1.0,0.6022745285304433,2026-01-07 21:06:23
med:pmid:40365500,0.6185016354312808,case report,0.7,0.4329511448018965,2026-01-07 21:06:23
med:pmid:40356872,0.627969816860953,other,1.0,0.627969816860953,2026-01-07 21:06:23
med:pmid:40276896,0.494335233912211,case report,0.7,0.3460346637385477,2026-01-07 21:06:23
med:pmid:40255869,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:23
med:pmid:40255655,0.6011318744145693,other,1.0,0.6011318744145693,2026-01-07 21:06:23
med:pmid:40212398,0.5518950126619467,case report,0.7,0.38632650886336267,2026-01-07 21:06:23
med:pmid:40166617,0.5700028729326381,other,1.0,0.5700028729326381,2026-01-07 21:06:23
med:pmid:40159267,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:23
med:pmid:40131965,0.5787286228857443,other,1.0,0.5787286228857443,2026-01-07 21:06:23
med:pmid:40110488,0.5678420700120314,other,1.0,0.5678420700120314,2026-01-07 21:06:23
med:pmid:40109623,0.5019026442691725,review,0.9,0.45171237984225526,2026-01-07 21:06:23
med:pmid:40108486,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:23
med:pmid:40106408,0.5721718983318324,other,1.0,0.5721718983318324,2026-01-07 21:06:23
med:pmid:40103587,0.556103243755726,other,1.0,0.556103243755726,2026-01-07 21:06:23
med:pmid:40098662,0.5656894583997203,observational study,1.2,0.6788273500796643,2026-01-07 21:06:23
med:pmid:40093946,0.5646162146257819,other,1.0,0.5646162146257819,2026-01-07 21:06:23
med:pmid:40084260,0.5477186267500423,other,1.0,0.5477186267500423,2026-01-07 21:06:23
med:pmid:40078952,0.5582193770553261,other,1.0,0.5582193770553261,2026-01-07 21:06:23
med:pmid:40052154,0.5435738450361919,other,1.0,0.5435738450361919,2026-01-07 21:06:23
med:pmid:40013202,0.5183702381836035,case report,0.7,0.3628591667285224,2026-01-07 21:06:23
med:pmid:39982885,0.5446070906811961,other,1.0,0.5446070906811961,2026-01-07 21:06:23
med:pmid:39975723,0.5144475461674924,other,1.0,0.5144475461674924,2026-01-07 21:06:23
med:pmid:39959840,0.5343624031823536,other,1.0,0.5343624031823536,2026-01-07 21:06:23
med:pmid:39958282,0.494335233912211,case report,0.7,0.3460346637385477,2026-01-07 21:06:23
med:pmid:39931369,0.5193555758631001,other,1.0,0.5193555758631001,2026-01-07 21:06:23
med:pmid:39929787,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:23
med:pmid:39912510,0.494335233912211,case report,0.7,0.3460346637385477,2026-01-07 21:06:23
med:pmid:39901965,0.5263055825411692,case report,0.7,0.36841390777881844,2026-01-07 21:06:23
med:pmid:39901689,0.494335233912211,review,0.9,0.4449017105209899,2026-01-07 21:06:23
med:pmid:39898751,0.494335233912211,review,0.9,0.4449017105209899,2026-01-07 21:06:23
med:pmid:39884739,0.522322840951098,other,1.0,0.522322840951098,2026-01-07 21:06:23
med:pmid:39864551,0.5193555758631001,other,1.0,0.5193555758631001,2026-01-07 21:06:23
med:pmid:39864430,0.5164051675185033,observational study,1.2,0.619686201022204,2026-01-07 21:06:23
med:pmid:39861167,0.5086190961405408,review,0.9,0.4577571865264867,2026-01-07 21:06:23
med:pmid:39856112,0.5164051675185033,other,1.0,0.5164051675185033,2026-01-07 21:06:23
med:pmid:39849374,0.5154254274462087,other,1.0,0.5154254274462087,2026-01-07 21:06:23
med:pmid:39833911,0.5124973458912404,observational study,1.2,0.6149968150694884,2026-01-07 21:06:23
med:pmid:39827865,0.5095858984818458,observational study,1.2,0.6115030781782149,2026-01-07 21:06:23
med:pmid:39826131,0.494335233912211,observational study,1.2,0.5932022806946532,2026-01-07 21:06:23
med:pmid:39822739,0.5086190961405408,other,1.0,0.5086190961405408,2026-01-07 21:06:24
med:pmid:39822165,0.494335233912211,observational study,1.2,0.5932022806946532,2026-01-07 21:06:24
med:pmid:39809367,0.5047701944854935,randomized controlled trial,1.6,0.8076323111767897,2026-01-07 21:06:24
med:pmid:39797455,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:24
med:pmid:39794708,0.5028566797257031,other,1.0,0.5028566797257031,2026-01-07 21:06:24
med:pmid:39792769,0.494335233912211,case report,0.7,0.3460346637385477,2026-01-07 21:06:24
med:pmid:39780449,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:24
med:pmid:39780067,0.5009504188386175,other,1.0,0.5009504188386175,2026-01-07 21:06:24
med:pmid:39762288,0.4990513843257973,other,1.0,0.4990513843257973,2026-01-07 21:06:24
med:pmid:39745848,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:24
med:pmid:39743917,0.49527488495001604,other,1.0,0.49527488495001604,2026-01-07 21:06:24
med:pmid:39739990,0.494335233912211,randomized controlled trial,1.6,0.7909363742595377,2026-01-07 21:06:24
med:pmid:39730014,0.494335233912211,other,1.0,0.494335233912211,2026-01-07 21:06:24
med:pmid:39542708,0.5213318736832575,other,1.0,0.5213318736832575,2026-01-07 21:06:24
med:pmid:38299413,0.494335233912211,review,0.9,0.4449017105209899,2026-01-07 21:06:24
med:pmid:39931516,0.5193555758631001,review,0.9,0.4674200182767901,2026-01-07 21:06:24
med:pmid:39898319,0.5095858984818458,review,0.9,0.4586273086336612,2026-01-07 21:06:24
med:pmid:39839622,0.5,review,0.9,0.45,2026-01-07 21:06:24
med:pmid:39830333,0.49621632211191724,review,0.9,0.44659468990072554,2026-01-07 21:06:24
med:pmid:41264744,0.7842116984574725,review,0.9,0.7057905286117253,2026-01-07 21:06:24
med:pmid:41284794,0.7842116984574725,review,0.9,0.7057905286117253,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-8155876/v1,0.9590819691638153,other,1.0,0.9590819691638153,2026-01-07 21:06:24
ppr:doi:10.1101/2025.11.26.25341097,0.93214748161279,other,1.0,0.93214748161279,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-7943307/v1,0.897407792400885,other,1.0,0.897407792400885,2026-01-07 21:06:24
ppr:doi:10.20944/preprints202510.1978.v1,0.8738632593766845,other,1.0,0.8738632593766845,2026-01-07 21:06:24
ppr:doi:10.1101/2025.10.09.25337699,0.8493220211533232,other,1.0,0.8493220211533232,2026-01-07 21:06:24
ppr:doi:10.20944/preprints202509.1796.v1,0.8161178007775477,other,1.0,0.8161178007775477,2026-01-07 21:06:24
ppr:doi:10.20944/preprints202509.1473.v1,0.8099419470238021,other,1.0,0.8099419470238021,2026-01-07 21:06:24
ppr:doi:10.1101/2025.09.17.25335973,0.8084052997715201,other,1.0,0.8084052997715201,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-7511564/v1,0.8084052997715201,other,1.0,0.8084052997715201,2026-01-07 21:06:24
ppr:doi:10.20944/preprints202509.0619.v1,0.7947060048529351,other,1.0,0.7947060048529351,2026-01-07 21:06:24
ppr:doi:10.20944/preprints202508.2144.v1,0.7797566683266912,other,1.0,0.7797566683266912,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-7268120/v1,0.7694597719381459,other,1.0,0.7694597719381459,2026-01-07 21:06:24
ppr:doi:10.1101/2025.08.12.25333523,0.7564204507625586,other,1.0,0.7564204507625586,2026-01-07 21:06:24
ppr:doi:10.1101/2025.08.01.25332603,0.7421913096654366,other,1.0,0.7421913096654366,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-7118793/v1,0.7393777639348282,other,1.0,0.7393777639348282,2026-01-07 21:06:24
ppr:doi:10.20944/preprints202507.0633.v1,0.7064356901557263,other,1.0,0.7064356901557263,2026-01-07 21:06:24
ppr:doi:10.1101/2025.07.05.25330803,0.7037576890876689,other,1.0,0.7037576890876689,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-6968533/v1,0.6971070169911687,other,1.0,0.6971070169911687,2026-01-07 21:06:24
ppr:doi:10.1101/2025.06.24.660441,0.6918317601795351,other,1.0,0.6918317601795351,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-6768681/v1,0.6892091206123461,other,1.0,0.6892091206123461,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-6694070/v1,0.6892091206123461,other,1.0,0.6892091206123461,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-6826915/v1,0.6801079289287728,other,1.0,0.6801079289287728,2026-01-07 21:06:24
ppr:doi:10.1101/2025.06.16.25329403,0.67881760684571,other,1.0,0.67881760684571,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-6622422/v1,0.6736807525075832,other,1.0,0.6736807525075832,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-6799813/v1,0.6698536378944602,other,1.0,0.6698536378944602,2026-01-07 21:06:24
ppr:doi:10.1101/2025.06.02.25328819,0.6685827705738034,other,1.0,0.6685827705738034,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-6564862/v1,0.6267784128385521,other,1.0,0.6267784128385521,2026-01-07 21:06:24
ppr:doi:10.1101/2025.05.02.25326909,0.6267784128385521,other,1.0,0.6267784128385521,2026-01-07 21:06:24
ppr:doi:10.20944/preprints202504.2366.v1,0.6185016354312808,other,1.0,0.6185016354312808,2026-01-07 21:06:24
ppr:doi:10.1101/2025.04.23.650226,0.6149879879975537,other,1.0,0.6149879879975537,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-5952868/v1,0.6045663568907973,other,1.0,0.6045663568907973,2026-01-07 21:06:24
ppr:doi:10.1101/2025.04.11.25325641,0.5977169028981311,other,1.0,0.5977169028981311,2026-01-07 21:06:24
ppr:doi:10.1101/2025.04.08.25325450,0.5954510398809266,other,1.0,0.5954510398809266,2026-01-07 21:06:24
ppr:doi:10.1101/2025.03.12.25323680,0.566764742235861,other,1.0,0.566764742235861,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-6156668/v1,0.5624758317899755,other,1.0,0.5624758317899755,2026-01-07 21:06:24
ppr:doi:10.1101/2025.01.10.25320367,0.5047701944854935,other,1.0,0.5047701944854935,2026-01-07 21:06:24
ppr:doi:10.21203/rs.3.rs-5649645/v1,0.5028566797257031,other,1.0,0.5028566797257031,2026-01-07 21:06:24
med:pmid:29939681,0.9536335180900578,other,1.0,0.9536335180900578,2026-01-07 21:06:24
med:pmid:28613646,0.6244023816124868,other,1.0,0.6244023816124868,2026-01-07 21:06:24
med:pmid:20301386,0.7578582832551991,review,0.9,0.6820724549296792,2026-01-07 21:06:24
med:pmid:41335448,0.9867947312196229,randomized controlled trial,1.6,1.5788715699513967,2026-01-08 10:18:20
med:pmid:41475850,0.9849225533211118,case report,0.7,0.6894457873247782,2026-01-08 10:18:20
med:pmid:41421750,0.9609050283063585,review,0.9,0.8648145254757227,2026-01-08 10:18:20
med:pmid:41411627,0.9464170339785938,other,1.0,0.9464170339785938,2026-01-08 10:18:20
med:pmid:41408352,0.9590819691638153,other,1.0,0.9590819691638153,2026-01-08 10:18:20
med:pmid:41344575,0.93214748161279,review,0.9,0.8389327334515111,2026-01-08 10:18:20
med:pmid:41343096,0.9356945717406183,other,1.0,0.9356945717406183,2026-01-08 10:18:20
med:pmid:41259156,0.9094168868248206,other,1.0,0.9094168868248206,2026-01-08 10:18:20
med:pmid:41117457,0.878855954288881,other,1.0,0.878855954288881,2026-01-08 10:18:21
med:pmid:41077107,0.842894899250724,review,0.9,0.7586054093256517,2026-01-08 10:18:21
med:pmid:41073682,0.842894899250724,other,1.0,0.842894899250724,2026-01-08 10:18:21
med:pmid:40583089,0.693146820055592,randomized controlled trial,1.6,1.1090349120889473,2026-01-08 10:18:21
med:pmid:41396086,0.8923097063067758,other,1.0,0.8923097063067758,2026-01-08 10:18:21
med:pmid:41302318,0.9042505782372094,other,1.0,0.9042505782372094,2026-01-08 10:18:21
med:pmid:41233850,0.8991136189445248,other,1.0,0.8991136189445248,2026-01-08 10:18:21
med:pmid:41219280,0.8957052022048388,other,1.0,0.8957052022048388,2026-01-08 10:18:21
med:pmid:41211520,0.8872405819422647,other,1.0,0.8872405819422647,2026-01-08 10:18:21
med:pmid:41198972,0.8872405819422647,other,1.0,0.8872405819422647,2026-01-08 10:18:21
med:pmid:41186323,0.8991136189445248,other,1.0,0.8991136189445248,2026-01-08 10:18:21
med:pmid:41184328,0.8822002547785925,other,1.0,0.8822002547785925,2026-01-08 10:18:21
med:pmid:41148474,0.8722053386067754,other,1.0,0.8722053386067754,2026-01-08 10:18:21
med:pmid:41017575,0.8254699895845196,other,1.0,0.8254699895845196,2026-01-08 10:18:21
med:pmid:40849246,0.767999928737488,other,1.0,0.767999928737488,2026-01-08 10:18:21
med:pmid:40839760,0.878855954288881,randomized controlled trial,1.6,1.4061695268622096,2026-01-08 10:18:21
med:pmid:40678912,0.7186133644168492,randomized controlled trial,1.6,1.1497813830669588,2026-01-08 10:18:21
med:pmid:40676722,0.878855954288881,other,1.0,0.878855954288881,2026-01-08 10:18:21
med:pmid:40571828,0.6892091206123461,randomized controlled trial,1.6,1.1027345929797538,2026-01-08 10:18:21
med:pmid:41171647,0.8771885612216713,case report,0.7,0.6140319928551699,2026-01-08 10:18:21
med:pmid:41155980,0.8557981502286882,other,1.0,0.8557981502286882,2026-01-08 10:18:21
med:pmid:41146269,0.8705505632961241,other,1.0,0.8705505632961241,2026-01-08 10:18:21
med:pmid:41141550,0.8317642455525093,case report,0.7,0.5822349718867564,2026-01-08 10:18:21
med:pmid:41131280,0.863962797462521,other,1.0,0.863962797462521,2026-01-08 10:18:21
med:pmid:40858487,0.7723877883890196,case report,0.7,0.5406714518723137,2026-01-08 10:18:21
med:pmid:41200353,0.8270390740421484,other,1.0,0.8270390740421484,2026-01-08 10:18:21
med:pmid:41070303,0.7827238674393727,other,1.0,0.7827238674393727,2026-01-08 10:18:21
med:pmid:40916703,0.7931982637077621,other,1.0,0.7931982637077621,2026-01-08 10:18:21
med:pmid:40890837,0.7827238674393727,other,1.0,0.7827238674393727,2026-01-08 10:18:21
med:pmid:40602633,0.6944643796470092,other,1.0,0.6944643796470092,2026-01-08 10:18:21
med:pmid:40544969,0.6814007037046668,other,1.0,0.6814007037046668,2026-01-08 10:18:21
med:pmid:40375473,0.6363732972964069,other,1.0,0.6363732972964069,2026-01-08 10:18:21
med:pmid:40329926,0.6267784128385521,review,0.9,0.5641005715546968,2026-01-08 10:18:21
med:pmid:40090723,0.566764742235861,case report,0.7,0.3967353195651027,2026-01-08 10:18:21
med:pmid:37702881,0.19981161147921275,other,1.0,0.19981161147921275,2026-01-08 10:18:21
med:pmid:40874922,0.7768007174599627,other,1.0,0.7768007174599627,2026-01-08 10:18:21
med:pmid:40854713,0.7723877883890196,case report,0.7,0.5406714518723137,2026-01-08 10:18:21
med:pmid:40851081,0.7709223900637625,other,1.0,0.7709223900637625,2026-01-08 10:18:21
med:pmid:40835369,0.7379749932627773,review,0.9,0.6641774939364996,2026-01-08 10:18:21
med:pmid:40785031,0.7379749932627773,other,1.0,0.7379749932627773,2026-01-08 10:18:22
med:pmid:40518035,0.6724026242651086,other,1.0,0.6724026242651086,2026-01-08 10:18:22
med:pmid:40353367,0.6327581226956497,randomized controlled trial,1.6,1.0124129963130395,2026-01-08 10:18:22
med:pmid:40253895,0.5977169028981311,other,1.0,0.5977169028981311,2026-01-08 10:18:22
med:pmid:40961476,0.6957844437053398,other,1.0,0.6957844437053398,2026-01-08 10:18:22
med:pmid:40677356,0.6149879879975537,other,1.0,0.6149879879975537,2026-01-08 10:18:22
med:pmid:40461938,0.6597539553864471,other,1.0,0.6597539553864471,2026-01-08 10:18:22
med:pmid:40439461,0.6597539553864471,other,1.0,0.6597539553864471,2026-01-08 10:18:22
med:pmid:40404011,0.6424445460833641,randomized controlled trial,1.6,1.0279112737333826,2026-01-08 10:18:22
med:pmid:40345400,0.627969816860953,other,1.0,0.627969816860953,2026-01-08 10:18:22
med:pmid:40638165,0.6572529183893066,other,1.0,0.6572529183893066,2026-01-08 10:18:22
med:pmid:40567243,0.6852937908553726,other,1.0,0.6852937908553726,2026-01-08 10:18:22
med:pmid:40565733,0.6775297328021529,other,1.0,0.6775297328021529,2026-01-08 10:18:22
med:pmid:40132692,0.5765347418406604,other,1.0,0.5765347418406604,2026-01-08 10:18:22
med:pmid:40485891,0.61967730664334,other,1.0,0.61967730664334,2026-01-08 10:18:22
